Order_ID,Order_Date,Customer_ID,Product_ID,Product_Name,Category,Quantity,Selling_Price,Cost_Price,Discount_Percent,Gross_Sales,Discount_Amount,Revenue,Total_Cost,Profit,Profit_Margin_Percent,Payment_Mode,Sales_Channel,City
ORD104473,2024-11-20,C1300,P161,Charging Cable V2,Accessories,4,2440,1541,20.0,9760,1952.0,7808.0,6164,1644.0,21.06,UPI,Online,Noida
ORD104474,2026-01-08,C1464,P154,Laptop Bag V1,Accessories,4,3580,2326,5.0,14320,716.0,13604.0,9304,4300.0,31.61,UPI,Online,Lucknow
ORD104475,2024-09-05,C1322,P143,Table Clock V2,Home,1,2900,2046,5.0,2900,145.0,2755.0,2046,709.0,25.74,Net Banking,Store,Noida
ORD104476,2024-07-10,C1006,P119,Notebook V2,Office,1,3040,2028,0.0,3040,0.0,3040.0,2028,1012.0,33.29,Cash,Phone,Kanpur
ORD104477,2024-01-25,C1101,P122,Office Chair V2,Office,2,4160,2937,10.0,8320,832.0,7488.0,5874,1614.0,21.55,UPI,Online,Prayagraj
ORD104478,2024-01-09,C1396,P163,Power Bank V1,Accessories,5,510,428,15.0,2550,382.5,2167.5,2140,27.5,1.27,UPI,Store,Lucknow
ORD104479,2024-04-03,C1406,P131,File Folder V2,Office,3,5150,3339,0.0,15450,0.0,15450.0,10017,5433.0,35.17,Card,Store,Delhi
ORD104480,2024-04-25,C1361,P115,Bluetooth Speaker V1,Electronics,3,6930,4749,0.0,20790,0.0,20790.0,14247,6543.0,31.47,UPI,Online,Mumbai
ORD104481,2024-03-19,C1285,P114,Webcam V3,Electronics,2,3680,2607,5.0,7360,368.0,6992.0,5214,1778.0,25.43,UPI,Online,Kanpur
ORD104482,2025-01-27,C1467,P108,Headphones V3,Electronics,1,4890,3636,5.0,4890,244.5,4645.5,3636,1009.5,21.73,UPI,Online,Kanpur
ORD104483,2025-07-05,C1178,P159,Phone Case V3,Accessories,1,1360,849,10.0,1360,136.0,1224.0,849,375.0,30.64,UPI,Online,Varanasi
ORD104484,2024-04-14,C1024,P108,Headphones V3,Electronics,1,4890,3636,0.0,4890,0.0,4890.0,3636,1254.0,25.64,Net Banking,Store,Mumbai
ORD104485,2025-10-07,C1431,P143,Table Clock V2,Home,5,2900,2046,15.0,14500,2175.0,12325.0,10230,2095.0,17.0,UPI,Store,Noida
ORD104486,2026-04-02,C1435,P158,Phone Case V2,Accessories,3,2660,1753,0.0,7980,0.0,7980.0,5259,2721.0,34.1,UPI,Store,Prayagraj
ORD104487,2026-06-23,C1137,P165,Power Bank V3,Accessories,1,1990,1688,10.0,1990,199.0,1791.0,1688,103.0,5.75,UPI,Online,Mumbai
ORD104488,2026-03-23,C1367,P114,Webcam V3,Electronics,1,3680,2607,20.0,3680,736.0,2944.0,2607,337.0,11.45,UPI,Online,Noida
ORD104489,2025-11-27,C1074,P153,Cleaning Kit V3,Home,2,2770,1726,0.0,5540,0.0,5540.0,3452,2088.0,37.69,Card,Online,Agra
ORD104490,2024-11-12,C1100,P119,Notebook V2,Office,4,3040,2028,0.0,12160,0.0,12160.0,8112,4048.0,33.29,Card,Online,Mumbai
ORD104491,2025-03-13,C1300,P147,Cushion V3,Home,1,2180,1724,10.0,2180,218.0,1962.0,1724,238.0,12.13,UPI,Store,Noida
ORD104492,2025-04-25,C1491,P118,Notebook V1,Office,2,2820,2304,10.0,5640,564.0,5076.0,4608,468.0,9.22,Card,Store,Noida
ORD104493,2024-04-09,C1115,P155,Laptop Bag V2,Accessories,1,2620,1779,0.0,2620,0.0,2620.0,1779,841.0,32.1,Card,Online,Delhi
ORD104494,2025-03-03,C1401,P129,Printer Paper V3,Office,2,7700,4733,5.0,15400,770.0,14630.0,9466,5164.0,35.3,UPI,Online,Gurugram
ORD104495,2025-05-07,C1056,P113,Webcam V2,Electronics,2,2640,1889,15.0,5280,792.0,4488.0,3778,710.0,15.82,UPI,Store,Gurugram
ORD104496,2024-08-05,C1066,P168,Desk Mat V3,Accessories,6,2910,2229,15.0,17460,2619.0,14841.0,13374,1467.0,9.88,UPI,Online,Noida
ORD104497,2025-01-27,C1401,P158,Phone Case V2,Accessories,2,2660,1753,5.0,5320,266.0,5054.0,3506,1548.0,30.63,UPI,Store,Gurugram
ORD104498,2024-04-10,C1225,P134,Stapler V2,Office,2,5250,3976,10.0,10500,1050.0,9450.0,7952,1498.0,15.85,UPI,Online,Delhi
ORD104499,2024-09-02,C1062,P174,Coffee V3,Grocery,4,1420,1012,15.0,5680,852.0,4828.0,4048,780.0,16.16,UPI,Online,Kanpur
ORD104500,2025-11-03,C1467,P154,Laptop Bag V1,Accessories,2,3580,2326,10.0,7160,716.0,6444.0,4652,1792.0,27.81,Net Banking,Store,Kanpur
ORD104501,2025-10-03,C1261,P151,Cleaning Kit V1,Home,3,2890,1977,5.0,8670,433.5,8236.5,5931,2305.5,27.99,UPI,Store,Kanpur
ORD104502,2025-09-22,C1145,P178,Biscuits V1,Grocery,7,1460,1162,5.0,10220,511.0,9709.0,8134,1575.0,16.22,Net Banking,Store,Mumbai
ORD104503,2026-03-26,C1321,P115,Bluetooth Speaker V1,Electronics,4,6930,4749,10.0,27720,2772.0,24948.0,18996,5952.0,23.86,UPI,Online,Gurugram
ORD104504,2026-05-26,C1285,P108,Headphones V3,Electronics,5,4890,3636,0.0,24450,0.0,24450.0,18180,6270.0,25.64,Card,Store,Kanpur
ORD104505,2024-08-31,C1428,P139,Storage Box V1,Home,2,2100,1652,0.0,4200,0.0,4200.0,3304,896.0,21.33,Cash,Online,Delhi
ORD104506,2024-07-19,C1306,P174,Coffee V3,Grocery,3,1420,1012,10.0,4260,426.0,3834.0,3036,798.0,20.81,UPI,Online,Lucknow
ORD104507,2025-07-02,C1272,P179,Biscuits V2,Grocery,2,1150,889,10.0,2300,230.0,2070.0,1778,292.0,14.11,UPI,Online,Lucknow
ORD104508,2024-06-22,C1182,P172,Coffee V1,Grocery,1,660,526,15.0,660,99.0,561.0,526,35.0,6.24,Card,Online,Noida
ORD104509,2025-08-13,C1015,P121,Office Chair V1,Office,3,6460,4606,0.0,19380,0.0,19380.0,13818,5562.0,28.7,UPI,Store,Lucknow
ORD104510,2026-01-11,C1133,P146,Cushion V2,Home,3,3320,2419,5.0,9960,498.0,9462.0,7257,2205.0,23.3,UPI,Store,Kanpur
ORD104511,2025-07-22,C1233,P169,Travel Pouch V1,Accessories,1,2560,1733,10.0,2560,256.0,2304.0,1733,571.0,24.78,Cash,Online,Varanasi
ORD104512,2025-02-22,C1129,P139,Storage Box V1,Home,1,2100,1652,5.0,2100,105.0,1995.0,1652,343.0,17.19,UPI,Store,Prayagraj
ORD104513,2026-06-19,C1119,P126,Desk Lamp V3,Office,3,370,241,10.0,1110,111.0,999.0,723,276.0,27.63,Card,Store,Mumbai
ORD104514,2025-02-17,C1313,P119,Notebook V2,Office,3,3040,2028,5.0,9120,456.0,8664.0,6084,2580.0,29.78,UPI,Online,Jaipur
ORD104515,2025-10-26,C1217,P120,Notebook V3,Office,3,5080,3876,15.0,15240,2286.0,12954.0,11628,1326.0,10.24,UPI,Online,Agra
ORD104516,2024-08-10,C1447,P129,Printer Paper V3,Office,3,7700,4733,0.0,23100,0.0,23100.0,14199,8901.0,38.53,UPI,Phone,Jaipur
ORD104517,2024-03-08,C1025,P132,File Folder V3,Office,1,4410,2825,10.0,4410,441.0,3969.0,2825,1144.0,28.82,Card,Online,Gurugram
ORD104518,2025-02-09,C1233,P146,Cushion V2,Home,1,3320,2419,0.0,3320,0.0,3320.0,2419,901.0,27.14,Card,Online,Varanasi
ORD104519,2024-01-16,C1282,P144,Table Clock V3,Home,4,2960,2357,0.0,11840,0.0,11840.0,9428,2412.0,20.37,Card,Store,Varanasi
ORD104520,2026-01-22,C1353,P108,Headphones V3,Electronics,2,4890,3636,15.0,9780,1467.0,8313.0,7272,1041.0,12.52,UPI,Online,Varanasi
ORD104521,2024-03-10,C1110,P101,Wireless Mouse V2,Electronics,2,2890,2270,5.0,5780,289.0,5491.0,4540,951.0,17.32,UPI,Store,Prayagraj
ORD104522,2024-01-22,C1013,P177,Tea V3,Grocery,2,540,388,5.0,1080,54.0,1026.0,776,250.0,24.37,Card,Online,Gurugram
ORD104523,2024-10-05,C1255,P147,Cushion V3,Home,3,2180,1724,10.0,6540,654.0,5886.0,5172,714.0,12.13,Card,Online,Lucknow
ORD104524,2025-04-10,C1126,P152,Cleaning Kit V2,Home,1,3090,2318,0.0,3090,0.0,3090.0,2318,772.0,24.98,Card,Online,Gurugram
ORD104525,2025-12-19,C1196,P126,Desk Lamp V3,Office,4,370,241,10.0,1480,148.0,1332.0,964,368.0,27.63,Net Banking,Store,Gurugram
ORD104526,2026-03-01,C1497,P119,Notebook V2,Office,2,3040,2028,0.0,6080,0.0,6080.0,4056,2024.0,33.29,UPI,Online,Lucknow
ORD104527,2024-12-02,C1446,P130,File Folder V1,Office,1,3130,2238,0.0,3130,0.0,3130.0,2238,892.0,28.5,Cash,Online,Noida
ORD104528,2026-01-09,C1271,P118,Notebook V1,Office,1,2820,2304,5.0,2820,141.0,2679.0,2304,375.0,14.0,Net Banking,Online,Delhi
ORD104529,2025-12-25,C1017,P105,Keyboard V3,Electronics,3,4190,3534,5.0,12570,628.5,11941.5,10602,1339.5,11.22,Card,Store,Lucknow
ORD104530,2025-01-25,C1062,P127,Printer Paper V1,Office,1,6100,4997,5.0,6100,305.0,5795.0,4997,798.0,13.77,UPI,Online,Kanpur
ORD104531,2025-12-11,C1293,P161,Charging Cable V2,Accessories,5,2440,1541,0.0,12200,0.0,12200.0,7705,4495.0,36.84,Card,Store,Gurugram
ORD104532,2026-01-21,C1073,P137,Water Bottle V2,Home,3,1800,1202,10.0,5400,540.0,4860.0,3606,1254.0,25.8,UPI,Online,Mumbai
ORD104533,2025-05-02,C1364,P163,Power Bank V1,Accessories,4,510,428,15.0,2040,306.0,1734.0,1712,22.0,1.27,UPI,Online,Agra
ORD104534,2026-02-05,C1287,P135,Stapler V3,Office,4,7170,4632,10.0,28680,2868.0,25812.0,18528,7284.0,28.22,Net Banking,Store,Varanasi
ORD104535,2024-01-23,C1124,P170,Travel Pouch V2,Accessories,5,1850,1364,5.0,9250,462.5,8787.5,6820,1967.5,22.39,Cash,Store,Kanpur
ORD104536,2024-09-16,C1436,P100,Wireless Mouse V1,Electronics,2,3130,2246,0.0,6260,0.0,6260.0,4492,1768.0,28.24,Card,Store,Jaipur
ORD104537,2025-10-21,C1387,P107,Headphones V2,Electronics,1,3120,2535,5.0,3120,156.0,2964.0,2535,429.0,14.47,UPI,Online,Agra
ORD104538,2025-12-26,C1025,P133,Stapler V1,Office,6,6390,4143,15.0,38340,5751.0,32589.0,24858,7731.0,23.72,Card,Phone,Gurugram
ORD104539,2024-12-11,C1066,P108,Headphones V3,Electronics,5,4890,3636,10.0,24450,2445.0,22005.0,18180,3825.0,17.38,Card,Online,Noida
ORD104540,2025-04-04,C1264,P153,Cleaning Kit V3,Home,5,2770,1726,10.0,13850,1385.0,12465.0,8630,3835.0,30.77,UPI,Online,Gurugram
ORD104541,2024-06-19,C1343,P171,Travel Pouch V3,Accessories,1,1430,1156,10.0,1430,143.0,1287.0,1156,131.0,10.18,Card,Online,Gurugram
ORD104542,2024-04-11,C1009,P140,Storage Box V2,Home,1,1780,1191,5.0,1780,89.0,1691.0,1191,500.0,29.57,Net Banking,Store,Prayagraj
ORD104543,2025-06-15,C1396,P116,Bluetooth Speaker V2,Electronics,1,4810,3714,15.0,4810,721.5,4088.5,3714,374.5,9.16,Card,Store,Lucknow
ORD104544,2024-12-06,C1271,P122,Office Chair V2,Office,1,4160,2937,5.0,4160,208.0,3952.0,2937,1015.0,25.68,UPI,Online,Delhi
ORD104545,2024-07-21,C1032,P144,Table Clock V3,Home,2,2960,2357,0.0,5920,0.0,5920.0,4714,1206.0,20.37,UPI,Online,Lucknow
ORD104546,2024-04-05,C1423,P177,Tea V3,Grocery,2,540,388,0.0,1080,0.0,1080.0,776,304.0,28.15,Cash,Store,Noida
ORD104547,2024-04-02,C1070,P169,Travel Pouch V1,Accessories,2,2560,1733,0.0,5120,0.0,5120.0,3466,1654.0,32.3,Cash,Online,Agra
ORD104548,2024-08-04,C1239,P144,Table Clock V3,Home,4,2960,2357,10.0,11840,1184.0,10656.0,9428,1228.0,11.52,Card,Store,Prayagraj
ORD104549,2025-09-27,C1425,P108,Headphones V3,Electronics,2,4890,3636,0.0,9780,0.0,9780.0,7272,2508.0,25.64,Net Banking,Store,Lucknow
ORD104550,2026-01-13,C1441,P117,Bluetooth Speaker V3,Electronics,1,1400,967,10.0,1400,140.0,1260.0,967,293.0,23.25,Net Banking,Online,Agra
ORD104551,2025-04-12,C1390,P103,Keyboard V1,Electronics,2,4190,2634,5.0,8380,419.0,7961.0,5268,2693.0,33.83,UPI,Online,Varanasi
ORD104552,2024-03-17,C1134,P169,Travel Pouch V1,Accessories,1,2560,1733,5.0,2560,128.0,2432.0,1733,699.0,28.74,Card,Online,Agra
ORD104553,2024-11-01,C1342,P105,Keyboard V3,Electronics,2,4190,3534,20.0,8380,1676.0,6704.0,7068,-364.0,-5.43,UPI,Online,Kanpur
ORD104554,2025-02-16,C1139,P155,Laptop Bag V2,Accessories,1,2620,1779,10.0,2620,262.0,2358.0,1779,579.0,24.55,Card,Online,Kanpur
ORD104555,2026-01-23,C1329,P170,Travel Pouch V2,Accessories,2,1850,1364,15.0,3700,555.0,3145.0,2728,417.0,13.26,Card,Online,Prayagraj
ORD104556,2025-01-15,C1065,P166,Desk Mat V1,Accessories,1,3330,2082,0.0,3330,0.0,3330.0,2082,1248.0,37.48,UPI,Online,Noida
ORD104557,2024-07-25,C1072,P102,Wireless Mouse V3,Electronics,3,3210,2684,0.0,9630,0.0,9630.0,8052,1578.0,16.39,Net Banking,Online,Kanpur
ORD104558,2025-10-15,C1437,P179,Biscuits V2,Grocery,2,1150,889,0.0,2300,0.0,2300.0,1778,522.0,22.7,Card,Store,Gurugram
ORD104559,2024-09-12,C1102,P118,Notebook V1,Office,1,2820,2304,5.0,2820,141.0,2679.0,2304,375.0,14.0,UPI,Online,Lucknow
ORD104560,2024-09-27,C1185,P166,Desk Mat V1,Accessories,5,3330,2082,20.0,16650,3330.0,13320.0,10410,2910.0,21.85,Card,Store,Jaipur
ORD104561,2024-08-14,C1435,P148,LED Bulb V1,Home,2,1590,982,5.0,3180,159.0,3021.0,1964,1057.0,34.99,Card,Phone,Prayagraj
ORD104562,2024-03-01,C1266,P126,Desk Lamp V3,Office,3,370,241,0.0,1110,0.0,1110.0,723,387.0,34.86,Card,Online,Delhi
ORD104563,2024-04-28,C1340,P142,Table Clock V1,Home,1,2610,1876,10.0,2610,261.0,2349.0,1876,473.0,20.14,UPI,Online,Jaipur
ORD104564,2025-07-01,C1347,P118,Notebook V1,Office,3,2820,2304,0.0,8460,0.0,8460.0,6912,1548.0,18.3,Cash,Store,Jaipur
ORD104565,2025-02-22,C1222,P179,Biscuits V2,Grocery,1,1150,889,20.0,1150,230.0,920.0,889,31.0,3.37,Cash,Online,Delhi
ORD104566,2024-09-14,C1250,P117,Bluetooth Speaker V3,Electronics,1,1400,967,0.0,1400,0.0,1400.0,967,433.0,30.93,Net Banking,Store,Jaipur
ORD104567,2026-05-29,C1466,P148,LED Bulb V1,Home,1,1590,982,5.0,1590,79.5,1510.5,982,528.5,34.99,UPI,Online,Varanasi
ORD104568,2026-01-07,C1220,P120,Notebook V3,Office,2,5080,3876,10.0,10160,1016.0,9144.0,7752,1392.0,15.22,UPI,Store,Agra
ORD104569,2024-01-16,C1164,P119,Notebook V2,Office,3,3040,2028,15.0,9120,1368.0,7752.0,6084,1668.0,21.52,Net Banking,Store,Prayagraj
ORD104570,2025-07-12,C1024,P149,LED Bulb V2,Home,1,1290,1029,10.0,1290,129.0,1161.0,1029,132.0,11.37,Card,Store,Mumbai
ORD104571,2024-09-16,C1164,P105,Keyboard V3,Electronics,1,4190,3534,0.0,4190,0.0,4190.0,3534,656.0,15.66,UPI,Online,Prayagraj
ORD104572,2024-06-23,C1111,P151,Cleaning Kit V1,Home,2,2890,1977,5.0,5780,289.0,5491.0,3954,1537.0,27.99,Card,Online,Delhi
ORD104573,2024-07-04,C1040,P150,LED Bulb V3,Home,1,2960,2119,0.0,2960,0.0,2960.0,2119,841.0,28.41,Net Banking,Online,Lucknow
ORD104574,2024-10-03,C1183,P168,Desk Mat V3,Accessories,4,2910,2229,5.0,11640,582.0,11058.0,8916,2142.0,19.37,Card,Phone,Agra
ORD104575,2024-09-02,C1479,P145,Cushion V1,Home,1,920,592,20.0,920,184.0,736.0,592,144.0,19.57,Cash,Store,Varanasi
ORD104576,2024-11-10,C1265,P101,Wireless Mouse V2,Electronics,5,2890,2270,5.0,14450,722.5,13727.5,11350,2377.5,17.32,UPI,Online,Kanpur
ORD104577,2024-01-23,C1384,P158,Phone Case V2,Accessories,1,2660,1753,5.0,2660,133.0,2527.0,1753,774.0,30.63,Net Banking,Online,Noida
ORD104578,2024-03-30,C1143,P138,Water Bottle V3,Home,6,2890,1947,10.0,17340,1734.0,15606.0,11682,3924.0,25.14,Card,Online,Gurugram
ORD104579,2025-07-09,C1308,P134,Stapler V2,Office,1,5250,3976,10.0,5250,525.0,4725.0,3976,749.0,15.85,Cash,Store,Mumbai
ORD104580,2026-04-25,C1168,P178,Biscuits V1,Grocery,2,1460,1162,5.0,2920,146.0,2774.0,2324,450.0,16.22,Net Banking,Online,Lucknow
ORD104581,2024-01-11,C1380,P150,LED Bulb V3,Home,5,2960,2119,15.0,14800,2220.0,12580.0,10595,1985.0,15.78,UPI,Store,Kanpur
ORD104582,2026-01-13,C1178,P167,Desk Mat V2,Accessories,4,3170,2059,15.0,12680,1902.0,10778.0,8236,2542.0,23.59,Card,Store,Varanasi
ORD104583,2024-06-02,C1253,P178,Biscuits V1,Grocery,2,1460,1162,0.0,2920,0.0,2920.0,2324,596.0,20.41,UPI,Store,Kanpur
ORD104584,2025-05-31,C1061,P125,Desk Lamp V2,Office,3,4970,3317,0.0,14910,0.0,14910.0,9951,4959.0,33.26,Cash,Store,Mumbai
ORD104585,2024-02-02,C1068,P149,LED Bulb V2,Home,1,1290,1029,10.0,1290,129.0,1161.0,1029,132.0,11.37,Card,Store,Mumbai
ORD104586,2024-08-24,C1391,P143,Table Clock V2,Home,1,2900,2046,0.0,2900,0.0,2900.0,2046,854.0,29.45,Card,Online,Gurugram
ORD104587,2024-10-05,C1218,P156,Laptop Bag V3,Accessories,4,1980,1255,0.0,7920,0.0,7920.0,5020,2900.0,36.62,UPI,Online,Jaipur
ORD104588,2024-12-25,C1177,P114,Webcam V3,Electronics,1,3680,2607,5.0,3680,184.0,3496.0,2607,889.0,25.43,UPI,Store,Jaipur
ORD104589,2026-05-11,C1044,P108,Headphones V3,Electronics,3,4890,3636,15.0,14670,2200.5,12469.5,10908,1561.5,12.52,Card,Online,Delhi
ORD104590,2024-03-08,C1356,P137,Water Bottle V2,Home,2,1800,1202,0.0,3600,0.0,3600.0,2404,1196.0,33.22,UPI,Store,Gurugram
ORD104591,2024-03-19,C1432,P123,Office Chair V3,Office,3,4680,3454,0.0,14040,0.0,14040.0,10362,3678.0,26.2,Cash,Phone,Mumbai
ORD104592,2024-01-22,C1178,P167,Desk Mat V2,Accessories,2,3170,2059,5.0,6340,317.0,6023.0,4118,1905.0,31.63,UPI,Online,Varanasi
ORD104593,2026-06-15,C1424,P162,Charging Cable V3,Accessories,3,3240,2132,5.0,9720,486.0,9234.0,6396,2838.0,30.73,UPI,Store,Prayagraj
ORD104594,2026-05-15,C1475,P161,Charging Cable V2,Accessories,6,2440,1541,15.0,14640,2196.0,12444.0,9246,3198.0,25.7,UPI,Online,Noida
ORD104595,2025-04-02,C1193,P101,Wireless Mouse V2,Electronics,6,2890,2270,5.0,17340,867.0,16473.0,13620,2853.0,17.32,UPI,Online,Delhi
ORD104596,2026-01-24,C1293,P158,Phone Case V2,Accessories,2,2660,1753,10.0,5320,532.0,4788.0,3506,1282.0,26.78,Card,Online,Gurugram
ORD104597,2026-01-24,C1031,P126,Desk Lamp V3,Office,3,370,241,10.0,1110,111.0,999.0,723,276.0,27.63,UPI,Online,Agra
ORD104598,2025-01-13,C1438,P172,Coffee V1,Grocery,3,660,526,15.0,1980,297.0,1683.0,1578,105.0,6.24,UPI,Store,Kanpur
ORD104599,2026-02-10,C1486,P157,Phone Case V1,Accessories,4,560,464,10.0,2240,224.0,2016.0,1856,160.0,7.94,Card,Online,Mumbai
ORD104600,2025-09-19,C1195,P154,Laptop Bag V1,Accessories,2,3580,2326,10.0,7160,716.0,6444.0,4652,1792.0,27.81,UPI,Store,Jaipur
ORD104601,2025-09-30,C1473,P144,Table Clock V3,Home,2,2960,2357,20.0,5920,1184.0,4736.0,4714,22.0,0.46,Card,Phone,Kanpur
ORD104602,2025-11-02,C1239,P164,Power Bank V2,Accessories,5,1150,849,5.0,5750,287.5,5462.5,4245,1217.5,22.29,Net Banking,Store,Prayagraj
ORD104603,2025-05-12,C1422,P100,Wireless Mouse V1,Electronics,1,3130,2246,0.0,3130,0.0,3130.0,2246,884.0,28.24,UPI,Store,Agra
ORD104604,2026-03-29,C1272,P165,Power Bank V3,Accessories,2,1990,1688,5.0,3980,199.0,3781.0,3376,405.0,10.71,Cash,Store,Lucknow
ORD104605,2025-05-22,C1365,P118,Notebook V1,Office,4,2820,2304,10.0,11280,1128.0,10152.0,9216,936.0,9.22,Card,Phone,Jaipur
ORD104606,2025-02-06,C1239,P134,Stapler V2,Office,1,5250,3976,5.0,5250,262.5,4987.5,3976,1011.5,20.28,Card,Online,Prayagraj
ORD104607,2025-06-06,C1101,P169,Travel Pouch V1,Accessories,3,2560,1733,0.0,7680,0.0,7680.0,5199,2481.0,32.3,Card,Store,Prayagraj
ORD104608,2025-02-25,C1321,P156,Laptop Bag V3,Accessories,4,1980,1255,5.0,7920,396.0,7524.0,5020,2504.0,33.28,UPI,Online,Gurugram
ORD104609,2024-12-20,C1233,P152,Cleaning Kit V2,Home,1,3090,2318,20.0,3090,618.0,2472.0,2318,154.0,6.23,UPI,Online,Varanasi
ORD104610,2026-05-22,C1176,P163,Power Bank V1,Accessories,3,510,428,10.0,1530,153.0,1377.0,1284,93.0,6.75,UPI,Online,Kanpur
ORD104611,2026-03-24,C1195,P171,Travel Pouch V3,Accessories,4,1430,1156,5.0,5720,286.0,5434.0,4624,810.0,14.91,Net Banking,Store,Jaipur
ORD104612,2025-05-27,C1469,P155,Laptop Bag V2,Accessories,1,2620,1779,10.0,2620,262.0,2358.0,1779,579.0,24.55,UPI,Online,Mumbai
ORD104613,2026-03-06,C1153,P133,Stapler V1,Office,5,6390,4143,10.0,31950,3195.0,28755.0,20715,8040.0,27.96,UPI,Store,Agra
ORD104614,2024-01-01,C1286,P151,Cleaning Kit V1,Home,4,2890,1977,15.0,11560,1734.0,9826.0,7908,1918.0,19.52,Cash,Online,Jaipur
ORD104615,2024-05-07,C1184,P159,Phone Case V3,Accessories,1,1360,849,0.0,1360,0.0,1360.0,849,511.0,37.57,UPI,Online,Gurugram
ORD104616,2024-03-19,C1018,P150,LED Bulb V3,Home,1,2960,2119,5.0,2960,148.0,2812.0,2119,693.0,24.64,Card,Online,Prayagraj
ORD104617,2024-08-17,C1280,P125,Desk Lamp V2,Office,1,4970,3317,0.0,4970,0.0,4970.0,3317,1653.0,33.26,UPI,Store,Noida
ORD104618,2026-06-12,C1135,P129,Printer Paper V3,Office,1,7700,4733,15.0,7700,1155.0,6545.0,4733,1812.0,27.69,Net Banking,Online,Agra
ORD104619,2025-11-14,C1325,P156,Laptop Bag V3,Accessories,1,1980,1255,0.0,1980,0.0,1980.0,1255,725.0,36.62,UPI,Online,Prayagraj
ORD104620,2024-04-24,C1417,P116,Bluetooth Speaker V2,Electronics,1,4810,3714,10.0,4810,481.0,4329.0,3714,615.0,14.21,UPI,Online,Prayagraj
ORD104621,2025-10-16,C1089,P110,USB Hub V2,Electronics,5,980,657,10.0,4900,490.0,4410.0,3285,1125.0,25.51,Card,Store,Kanpur
ORD104622,2025-10-13,C1111,P110,USB Hub V2,Electronics,4,980,657,0.0,3920,0.0,3920.0,2628,1292.0,32.96,Card,Online,Delhi
ORD104623,2025-10-15,C1349,P130,File Folder V1,Office,3,3130,2238,5.0,9390,469.5,8920.5,6714,2206.5,24.74,Net Banking,Store,Varanasi
ORD104624,2026-05-30,C1297,P120,Notebook V3,Office,2,5080,3876,5.0,10160,508.0,9652.0,7752,1900.0,19.69,UPI,Online,Lucknow
ORD104625,2024-06-01,C1223,P169,Travel Pouch V1,Accessories,1,2560,1733,5.0,2560,128.0,2432.0,1733,699.0,28.74,Card,Store,Prayagraj
ORD104626,2025-01-16,C1095,P115,Bluetooth Speaker V1,Electronics,1,6930,4749,10.0,6930,693.0,6237.0,4749,1488.0,23.86,Net Banking,Store,Agra
ORD104627,2025-05-05,C1380,P112,Webcam V1,Electronics,4,930,736,10.0,3720,372.0,3348.0,2944,404.0,12.07,Cash,Online,Kanpur
ORD104628,2025-07-04,C1333,P131,File Folder V2,Office,1,5150,3339,5.0,5150,257.5,4892.5,3339,1553.5,31.75,Cash,Online,Prayagraj
ORD104629,2026-03-10,C1210,P125,Desk Lamp V2,Office,6,4970,3317,5.0,29820,1491.0,28329.0,19902,8427.0,29.75,Card,Online,Mumbai
ORD104630,2024-02-27,C1268,P121,Office Chair V1,Office,4,6460,4606,0.0,25840,0.0,25840.0,18424,7416.0,28.7,UPI,Online,Noida
ORD104631,2025-08-12,C1434,P174,Coffee V3,Grocery,1,1420,1012,10.0,1420,142.0,1278.0,1012,266.0,20.81,UPI,Store,Kanpur
ORD104632,2024-08-16,C1409,P101,Wireless Mouse V2,Electronics,3,2890,2270,15.0,8670,1300.5,7369.5,6810,559.5,7.59,Net Banking,Online,Mumbai
ORD104633,2024-04-11,C1076,P105,Keyboard V3,Electronics,1,4190,3534,5.0,4190,209.5,3980.5,3534,446.5,11.22,Net Banking,Store,Kanpur
ORD104634,2024-03-07,C1296,P139,Storage Box V1,Home,4,2100,1652,0.0,8400,0.0,8400.0,6608,1792.0,21.33,UPI,Online,Lucknow
ORD104635,2026-06-24,C1051,P141,Storage Box V3,Home,5,2200,1823,0.0,11000,0.0,11000.0,9115,1885.0,17.14,UPI,Phone,Agra
ORD104636,2025-10-17,C1251,P110,USB Hub V2,Electronics,1,980,657,0.0,980,0.0,980.0,657,323.0,32.96,UPI,Store,Jaipur
ORD104637,2025-03-03,C1007,P133,Stapler V1,Office,2,6390,4143,0.0,12780,0.0,12780.0,8286,4494.0,35.16,Cash,Store,Mumbai
ORD104638,2026-04-30,C1274,P169,Travel Pouch V1,Accessories,3,2560,1733,10.0,7680,768.0,6912.0,5199,1713.0,24.78,Net Banking,Store,Agra
ORD104639,2025-02-19,C1476,P144,Table Clock V3,Home,1,2960,2357,10.0,2960,296.0,2664.0,2357,307.0,11.52,UPI,Store,Noida
ORD104640,2024-03-13,C1056,P165,Power Bank V3,Accessories,2,1990,1688,20.0,3980,796.0,3184.0,3376,-192.0,-6.03,Card,Store,Gurugram
ORD104641,2025-05-05,C1174,P129,Printer Paper V3,Office,1,7700,4733,0.0,7700,0.0,7700.0,4733,2967.0,38.53,UPI,Store,Varanasi
ORD104642,2024-03-17,C1327,P143,Table Clock V2,Home,1,2900,2046,0.0,2900,0.0,2900.0,2046,854.0,29.45,Cash,Store,Agra
ORD104643,2025-06-06,C1335,P152,Cleaning Kit V2,Home,1,3090,2318,15.0,3090,463.5,2626.5,2318,308.5,11.75,Card,Store,Prayagraj
