Date,Product_ID,Product_Name,Category,Opening_Stock,Units_Sold,Stock_Received,Closing_Stock
2025-12-19,P148,LED Bulb V1,Home,259,2,5,262
2025-12-19,P170,Travel Pouch V2,Accessories,254,5,6,255
2025-12-19,P171,Travel Pouch V3,Accessories,205,5,4,204
2025-12-20,P103,Keyboard V1,Electronics,285,4,1,282
2025-12-20,P111,USB Hub V3,Electronics,388,4,5,389
2025-12-20,P134,Stapler V2,Office,193,4,5,194
2025-12-20,P171,Travel Pouch V3,Accessories,288,2,4,290
2025-12-21,P129,Printer Paper V3,Office,313,2,4,315
2025-12-21,P154,Laptop Bag V1,Accessories,401,5,6,402
2025-12-21,P156,Laptop Bag V3,Accessories,443,3,5,445
2025-12-21,P160,Charging Cable V1,Accessories,377,1,7,383
2025-12-21,P174,Coffee V3,Grocery,276,2,5,279
2025-12-22,P111,USB Hub V3,Electronics,333,3,3,333
2025-12-22,P124,Desk Lamp V1,Office,239,1,0,238
2025-12-22,P137,Water Bottle V2,Home,66,2,4,68
2025-12-22,P149,LED Bulb V2,Home,87,2,1,86
2025-12-22,P171,Travel Pouch V3,Accessories,252,8,3,247
2025-12-22,P173,Coffee V2,Grocery,292,4,5,293
2025-12-23,P105,Keyboard V3,Electronics,241,1,2,242
2025-12-23,P120,Notebook V3,Office,54,2,10,62
2025-12-23,P123,Office Chair V3,Office,169,3,4,170
2025-12-23,P125,Desk Lamp V2,Office,242,6,5,241
2025-12-23,P137,Water Bottle V2,Home,53,1,4,56
2025-12-23,P153,Cleaning Kit V3,Home,360,2,1,359
2025-12-23,P162,Charging Cable V3,Accessories,180,1,3,182
2025-12-23,P168,Desk Mat V3,Accessories,442,3,4,443
2025-12-23,P174,Coffee V3,Grocery,266,4,4,266
2025-12-24,P106,Headphones V1,Electronics,388,1,4,391
2025-12-24,P143,Table Clock V2,Home,121,2,5,124
2025-12-24,P145,Cushion V1,Home,76,2,1,75
2025-12-25,P105,Keyboard V3,Electronics,104,3,4,105
2025-12-25,P120,Notebook V3,Office,182,4,4,182
2025-12-25,P125,Desk Lamp V2,Office,222,1,9,230
2025-12-25,P155,Laptop Bag V2,Accessories,291,1,4,294
2025-12-25,P158,Phone Case V2,Accessories,215,4,7,218
2025-12-25,P177,Tea V3,Grocery,80,1,3,82
2025-12-26,P104,Keyboard V2,Electronics,404,3,9,410
2025-12-26,P116,Bluetooth Speaker V2,Electronics,324,5,5,324
2025-12-26,P118,Notebook V1,Office,287,2,5,290
2025-12-26,P133,Stapler V1,Office,49,6,2,45
2025-12-26,P146,Cushion V2,Home,276,2,5,279
2025-12-26,P159,Phone Case V3,Accessories,292,1,8,299
2025-12-27,P105,Keyboard V3,Electronics,229,6,7,230
2025-12-27,P113,Webcam V2,Electronics,173,2,5,176
2025-12-27,P141,Storage Box V3,Home,312,3,4,313
2025-12-28,P103,Keyboard V1,Electronics,237,4,4,237
2025-12-28,P113,Webcam V2,Electronics,117,1,4,120
2025-12-28,P132,File Folder V3,Office,330,3,8,335
2025-12-28,P133,Stapler V1,Office,90,2,4,92
2025-12-28,P148,LED Bulb V1,Home,205,1,6,210
2025-12-28,P172,Coffee V1,Grocery,256,1,3,258
2025-12-29,P105,Keyboard V3,Electronics,122,1,3,124
2025-12-29,P120,Notebook V3,Office,154,5,5,154
2025-12-30,P100,Wireless Mouse V1,Electronics,167,2,4,169
2025-12-30,P113,Webcam V2,Electronics,234,3,3,234
2025-12-30,P126,Desk Lamp V3,Office,310,1,1,310
2025-12-30,P127,Printer Paper V1,Office,379,2,0,377
2025-12-30,P133,Stapler V1,Office,110,1,7,116
2025-12-31,P122,Office Chair V2,Office,92,1,2,93
2025-12-31,P132,File Folder V3,Office,256,2,2,256
2025-12-31,P157,Phone Case V1,Accessories,344,1,2,345
2026-01-01,P103,Keyboard V1,Electronics,274,8,4,270
2026-01-01,P113,Webcam V2,Electronics,94,2,6,98
2026-01-01,P138,Water Bottle V3,Home,111,2,4,113
2026-01-01,P139,Storage Box V1,Home,136,3,5,138
2026-01-01,P148,LED Bulb V1,Home,178,5,3,176
2026-01-01,P149,LED Bulb V2,Home,165,2,1,164
2026-01-02,P104,Keyboard V2,Electronics,358,1,5,362
2026-01-02,P113,Webcam V2,Electronics,189,1,4,192
2026-01-02,P148,LED Bulb V1,Home,170,1,1,170
2026-01-02,P160,Charging Cable V1,Accessories,342,4,9,347
2026-01-03,P120,Notebook V3,Office,154,2,3,155
2026-01-03,P126,Desk Lamp V3,Office,311,3,1,309
2026-01-03,P137,Water Bottle V2,Home,107,1,4,110
2026-01-03,P144,Table Clock V3,Home,202,8,2,196
2026-01-03,P170,Travel Pouch V2,Accessories,243,3,6,246
2026-01-04,P103,Keyboard V1,Electronics,245,5,3,243
2026-01-04,P106,Headphones V1,Electronics,372,3,1,370
2026-01-04,P130,File Folder V1,Office,389,2,5,392
2026-01-04,P138,Water Bottle V3,Home,178,1,3,180
2026-01-05,P107,Headphones V2,Electronics,91,2,3,92
2026-01-05,P113,Webcam V2,Electronics,220,1,1,220
2026-01-05,P122,Office Chair V2,Office,179,2,8,185
2026-01-05,P123,Office Chair V3,Office,197,1,5,201
2026-01-05,P150,LED Bulb V3,Home,249,2,3,250
2026-01-05,P163,Power Bank V1,Accessories,389,3,4,390
2026-01-05,P173,Coffee V2,Grocery,284,4,3,283
2026-01-06,P107,Headphones V2,Electronics,173,2,2,173
2026-01-06,P122,Office Chair V2,Office,138,2,4,140
2026-01-06,P154,Laptop Bag V1,Accessories,297,2,6,301
2026-01-06,P166,Desk Mat V1,Accessories,70,2,6,74
2026-01-07,P118,Notebook V1,Office,350,3,7,354
2026-01-07,P119,Notebook V2,Office,334,4,3,333
2026-01-07,P120,Notebook V3,Office,194,2,6,198
2026-01-07,P121,Office Chair V1,Office,332,3,8,337
2026-01-07,P125,Desk Lamp V2,Office,314,1,0,313
2026-01-07,P137,Water Bottle V2,Home,55,1,6,60
2026-01-07,P170,Travel Pouch V2,Accessories,227,8,4,223
2026-01-08,P118,Notebook V1,Office,264,5,7,266
2026-01-08,P123,Office Chair V3,Office,194,4,4,194
2026-01-08,P128,Printer Paper V2,Office,119,3,3,119
2026-01-08,P139,Storage Box V1,Home,187,1,5,191
2026-01-08,P154,Laptop Bag V1,Accessories,412,4,2,410
2026-01-08,P160,Charging Cable V1,Accessories,342,1,1,342
2026-01-08,P166,Desk Mat V1,Accessories,129,2,1,128
2026-01-09,P108,Headphones V3,Electronics,317,3,7,321
2026-01-09,P113,Webcam V2,Electronics,177,4,2,175
2026-01-09,P118,Notebook V1,Office,373,1,5,377
2026-01-09,P122,Office Chair V2,Office,200,3,9,206
2026-01-09,P144,Table Clock V3,Home,151,3,4,152
2026-01-09,P147,Cushion V3,Home,224,2,3,225
2026-01-09,P152,Cleaning Kit V2,Home,129,4,4,129
2026-01-09,P165,Power Bank V3,Accessories,188,1,7,194
2026-01-10,P108,Headphones V3,Electronics,407,3,4,408
2026-01-11,P102,Wireless Mouse V3,Electronics,294,1,3,296
2026-01-11,P108,Headphones V3,Electronics,327,1,2,328
2026-01-11,P113,Webcam V2,Electronics,226,2,4,228
2026-01-11,P124,Desk Lamp V1,Office,297,2,5,300
2026-01-11,P143,Table Clock V2,Home,93,2,4,95
2026-01-11,P146,Cushion V2,Home,259,3,2,258
2026-01-11,P147,Cushion V3,Home,247,2,4,249
2026-01-11,P153,Cleaning Kit V3,Home,389,3,7,393
2026-01-11,P155,Laptop Bag V2,Accessories,327,1,3,329
2026-01-11,P159,Phone Case V3,Accessories,271,7,5,269
2026-01-12,P166,Desk Mat V1,Accessories,176,4,5,177
2026-01-13,P115,Bluetooth Speaker V1,Electronics,259,1,2,260
2026-01-13,P117,Bluetooth Speaker V3,Electronics,237,1,5,241
2026-01-13,P135,Stapler V3,Office,323,2,4,325
2026-01-13,P142,Table Clock V1,Home,109,3,6,112
2026-01-13,P148,LED Bulb V1,Home,163,3,7,167
2026-01-13,P158,Phone Case V2,Accessories,336,2,1,335
2026-01-13,P159,Phone Case V3,Accessories,337,6,5,336
2026-01-13,P167,Desk Mat V2,Accessories,276,4,1,273
2026-01-13,P170,Travel Pouch V2,Accessories,141,1,4,144
2026-01-14,P103,Keyboard V1,Electronics,249,3,8,254
2026-01-14,P153,Cleaning Kit V3,Home,362,2,5,365
2026-01-14,P165,Power Bank V3,Accessories,90,1,6,95
2026-01-14,P173,Coffee V2,Grocery,323,1,5,327
2026-01-15,P142,Table Clock V1,Home,184,2,1,183
2026-01-15,P146,Cushion V2,Home,317,8,6,315
2026-01-15,P160,Charging Cable V1,Accessories,311,2,1,310
2026-01-15,P165,Power Bank V3,Accessories,176,1,1,176
2026-01-15,P166,Desk Mat V1,Accessories,121,1,4,124
2026-01-15,P178,Biscuits V1,Grocery,282,1,6,287
2026-01-16,P115,Bluetooth Speaker V1,Electronics,386,2,7,391
2026-01-16,P179,Biscuits V2,Grocery,179,1,4,182
2026-01-17,P162,Charging Cable V3,Accessories,92,3,6,95
2026-01-17,P163,Power Bank V1,Accessories,345,2,3,346
2026-01-18,P145,Cushion V1,Home,86,1,2,87
2026-01-18,P178,Biscuits V1,Grocery,192,1,2,193
2026-01-18,P179,Biscuits V2,Grocery,226,2,2,226
2026-01-19,P117,Bluetooth Speaker V3,Electronics,275,3,6,278
2026-01-19,P119,Notebook V2,Office,282,1,2,283
2026-01-19,P136,Water Bottle V1,Home,332,2,2,332
2026-01-19,P161,Charging Cable V2,Accessories,302,1,7,308
2026-01-19,P169,Travel Pouch V1,Accessories,241,2,1,240
2026-01-19,P173,Coffee V2,Grocery,352,1,1,352
2026-01-20,P109,USB Hub V1,Electronics,282,3,1,280
2026-01-20,P114,Webcam V3,Electronics,399,1,5,403
2026-01-20,P135,Stapler V3,Office,404,6,5,403
2026-01-20,P150,LED Bulb V3,Home,123,2,8,129
2026-01-20,P157,Phone Case V1,Accessories,376,1,3,378
2026-01-20,P158,Phone Case V2,Accessories,193,3,7,197
2026-01-20,P159,Phone Case V3,Accessories,308,1,3,310
2026-01-20,P167,Desk Mat V2,Accessories,226,3,4,227
2026-01-20,P178,Biscuits V1,Grocery,296,3,0,293
2026-01-21,P110,USB Hub V2,Electronics,371,5,2,368
2026-01-21,P112,Webcam V1,Electronics,263,2,4,265
2026-01-21,P115,Bluetooth Speaker V1,Electronics,297,1,5,301
2026-01-21,P137,Water Bottle V2,Home,69,3,6,72
2026-01-21,P151,Cleaning Kit V1,Home,218,1,5,222
2026-01-21,P153,Cleaning Kit V3,Home,369,2,4,371
2026-01-22,P108,Headphones V3,Electronics,427,2,5,430
2026-01-22,P139,Storage Box V1,Home,129,1,2,130
2026-01-22,P164,Power Bank V2,Accessories,190,1,7,196
2026-01-23,P124,Desk Lamp V1,Office,283,1,4,286
2026-01-23,P126,Desk Lamp V3,Office,202,4,4,202
2026-01-23,P128,Printer Paper V2,Office,241,1,5,245
2026-01-23,P138,Water Bottle V3,Home,124,4,5,125
2026-01-23,P163,Power Bank V1,Accessories,373,1,1,373
2026-01-23,P170,Travel Pouch V2,Accessories,158,2,1,157
2026-01-24,P117,Bluetooth Speaker V3,Electronics,220,2,1,219
2026-01-24,P126,Desk Lamp V3,Office,270,3,5,272
2026-01-24,P134,Stapler V2,Office,275,1,1,275
2026-01-24,P142,Table Clock V1,Home,216,4,6,218
2026-01-24,P149,LED Bulb V2,Home,161,1,5,165
2026-01-24,P150,LED Bulb V3,Home,178,3,6,181
2026-01-24,P154,Laptop Bag V1,Accessories,378,1,7,384
2026-01-24,P158,Phone Case V2,Accessories,319,2,6,323
2026-01-24,P160,Charging Cable V1,Accessories,355,4,6,357
2026-01-24,P168,Desk Mat V3,Accessories,295,1,8,302
2026-01-24,P170,Travel Pouch V2,Accessories,245,1,7,251
2026-01-24,P172,Coffee V1,Grocery,174,1,8,181
2026-01-25,P105,Keyboard V3,Electronics,139,3,2,138
2026-01-25,P117,Bluetooth Speaker V3,Electronics,318,1,4,321
2026-01-25,P119,Notebook V2,Office,242,1,4,245
2026-01-25,P170,Travel Pouch V2,Accessories,187,1,2,188
2026-01-25,P178,Biscuits V1,Grocery,196,3,3,196
2026-01-26,P104,Keyboard V2,Electronics,279,2,4,281
2026-01-26,P124,Desk Lamp V1,Office,245,2,3,246
2026-01-26,P139,Storage Box V1,Home,153,4,2,151
2026-01-26,P145,Cushion V1,Home,172,2,3,173
2026-01-26,P149,LED Bulb V2,Home,108,1,0,107
2026-01-26,P168,Desk Mat V3,Accessories,315,1,4,318
2026-01-26,P171,Travel Pouch V3,Accessories,217,1,3,219
2026-01-27,P102,Wireless Mouse V3,Electronics,366,5,5,366
2026-01-27,P103,Keyboard V1,Electronics,261,3,4,262
2026-01-27,P116,Bluetooth Speaker V2,Electronics,267,4,2,265
2026-01-27,P123,Office Chair V3,Office,165,1,3,167
2026-01-27,P137,Water Bottle V2,Home,77,4,2,75
2026-01-27,P150,LED Bulb V3,Home,260,1,6,265
2026-01-27,P178,Biscuits V1,Grocery,299,2,4,301
2026-01-28,P101,Wireless Mouse V2,Electronics,215,1,7,221
2026-01-28,P125,Desk Lamp V2,Office,279,10,8,277
2026-01-28,P162,Charging Cable V3,Accessories,190,3,4,191
2026-01-28,P166,Desk Mat V1,Accessories,79,4,5,80
2026-01-28,P167,Desk Mat V2,Accessories,308,2,2,308
2026-01-28,P179,Biscuits V2,Grocery,163,3,8,168
2026-01-29,P100,Wireless Mouse V1,Electronics,218,3,3,218
2026-01-29,P105,Keyboard V3,Electronics,207,2,4,209
2026-01-29,P118,Notebook V1,Office,287,1,8,294
2026-01-29,P132,File Folder V3,Office,319,5,6,320
2026-01-29,P155,Laptop Bag V2,Accessories,242,2,2,242
2026-01-30,P108,Headphones V3,Electronics,321,2,2,321
2026-01-30,P114,Webcam V3,Electronics,415,1,6,420
2026-01-30,P116,Bluetooth Speaker V2,Electronics,329,1,5,333
2026-01-30,P129,Printer Paper V3,Office,280,1,7,286
2026-01-30,P151,Cleaning Kit V1,Home,194,1,2,195
2026-01-30,P157,Phone Case V1,Accessories,342,1,2,343
2026-01-30,P162,Charging Cable V3,Accessories,158,1,3,160
2026-01-30,P163,Power Bank V1,Accessories,432,1,5,436
2026-01-30,P165,Power Bank V3,Accessories,110,3,5,112
2026-01-30,P170,Travel Pouch V2,Accessories,192,1,3,194
2026-01-31,P116,Bluetooth Speaker V2,Electronics,281,3,1,279
2026-01-31,P121,Office Chair V1,Office,270,3,5,272
2026-01-31,P139,Storage Box V1,Home,70,4,1,67
2026-01-31,P166,Desk Mat V1,Accessories,75,3,3,75
2026-01-31,P177,Tea V3,Grocery,183,2,1,182
2026-02-01,P127,Printer Paper V1,Office,280,1,2,281
2026-02-01,P136,Water Bottle V1,Home,271,1,2,272
2026-02-01,P162,Charging Cable V3,Accessories,135,2,5,138
2026-02-02,P105,Keyboard V3,Electronics,110,3,3,110
2026-02-02,P127,Printer Paper V1,Office,320,1,4,323
2026-02-02,P128,Printer Paper V2,Office,113,3,8,118
2026-02-02,P143,Table Clock V2,Home,122,3,2,121
2026-02-02,P165,Power Bank V3,Accessories,164,1,6,169
2026-02-02,P168,Desk Mat V3,Accessories,306,4,3,305
2026-02-04,P131,File Folder V2,Office,242,2,5,245
2026-02-04,P145,Cushion V1,Home,150,4,8,154
2026-02-04,P146,Cushion V2,Home,341,5,3,339
2026-02-04,P163,Power Bank V1,Accessories,342,1,7,348
2026-02-05,P100,Wireless Mouse V1,Electronics,162,1,5,166
2026-02-05,P101,Wireless Mouse V2,Electronics,223,3,5,225
2026-02-05,P102,Wireless Mouse V3,Electronics,314,1,7,320
2026-02-05,P134,Stapler V2,Office,178,1,5,182
2026-02-05,P135,Stapler V3,Office,377,4,6,379
2026-02-05,P171,Travel Pouch V3,Accessories,204,2,3,205
2026-02-06,P126,Desk Lamp V3,Office,189,1,3,191
2026-02-06,P154,Laptop Bag V1,Accessories,319,4,3,318
2026-02-06,P158,Phone Case V2,Accessories,258,1,2,259
2026-02-06,P175,Tea V1,Grocery,266,3,10,273
2026-02-06,P176,Tea V2,Grocery,389,1,4,392
2026-02-06,P177,Tea V3,Grocery,176,1,3,178
2026-02-07,P101,Wireless Mouse V2,Electronics,227,2,3,228
2026-02-07,P104,Keyboard V2,Electronics,369,3,4,370
2026-02-07,P118,Notebook V1,Office,326,2,6,330
2026-02-07,P132,File Folder V3,Office,224,1,3,226
2026-02-07,P160,Charging Cable V1,Accessories,333,3,3,333
2026-02-07,P163,Power Bank V1,Accessories,399,3,3,399
2026-02-07,P172,Coffee V1,Grocery,164,5,4,163
2026-02-07,P178,Biscuits V1,Grocery,275,4,2,273
2026-02-08,P120,Notebook V3,Office,138,2,2,138
2026-02-08,P136,Water Bottle V1,Home,238,1,6,243
2026-02-08,P155,Laptop Bag V2,Accessories,300,2,4,302
2026-02-08,P160,Charging Cable V1,Accessories,321,6,1,316
2026-02-08,P161,Charging Cable V2,Accessories,322,1,7,328
2026-02-09,P120,Notebook V3,Office,56,5,3,54
2026-02-09,P130,File Folder V1,Office,306,1,2,307
2026-02-09,P137,Water Bottle V2,Home,150,3,4,151
2026-02-09,P146,Cushion V2,Home,308,1,4,311
2026-02-09,P162,Charging Cable V3,Accessories,212,1,5,216
2026-02-09,P171,Travel Pouch V3,Accessories,210,2,4,212
2026-02-10,P111,USB Hub V3,Electronics,294,1,3,296
2026-02-10,P112,Webcam V1,Electronics,305,3,7,309
2026-02-10,P114,Webcam V3,Electronics,370,2,2,370
2026-02-10,P157,Phone Case V1,Accessories,366,4,8,370
2026-02-11,P103,Keyboard V1,Electronics,303,3,5,305
2026-02-11,P116,Bluetooth Speaker V2,Electronics,267,3,8,272
2026-02-11,P121,Office Chair V1,Office,351,2,6,355
2026-02-11,P140,Storage Box V2,Home,226,2,9,233
2026-02-11,P166,Desk Mat V1,Accessories,106,2,4,108
2026-02-12,P151,Cleaning Kit V1,Home,137,1,7,143
2026-02-12,P152,Cleaning Kit V2,Home,124,1,4,127
2026-02-12,P179,Biscuits V2,Grocery,223,4,1,220
2026-02-13,P113,Webcam V2,Electronics,155,1,3,157
2026-02-13,P115,Bluetooth Speaker V1,Electronics,267,7,4,264
2026-02-13,P125,Desk Lamp V2,Office,290,1,6,295
2026-02-13,P129,Printer Paper V3,Office,281,3,1,279
2026-02-13,P149,LED Bulb V2,Home,145,5,8,148
2026-02-14,P119,Notebook V2,Office,267,3,3,267
2026-02-14,P128,Printer Paper V2,Office,126,3,3,126
2026-02-14,P142,Table Clock V1,Home,196,3,3,196
2026-02-14,P143,Table Clock V2,Home,196,2,3,197
2026-02-14,P152,Cleaning Kit V2,Home,127,7,5,125
2026-02-14,P156,Laptop Bag V3,Accessories,398,2,2,398
2026-02-14,P160,Charging Cable V1,Accessories,405,2,5,408
2026-02-14,P162,Charging Cable V3,Accessories,191,1,2,192
2026-02-14,P165,Power Bank V3,Accessories,85,2,4,87
2026-02-15,P116,Bluetooth Speaker V2,Electronics,300,5,5,300
2026-02-15,P129,Printer Paper V3,Office,295,1,3,297
2026-02-15,P162,Charging Cable V3,Accessories,83,1,3,85
2026-02-16,P127,Printer Paper V1,Office,295,2,4,297
2026-02-16,P128,Printer Paper V2,Office,199,1,5,203
2026-02-16,P130,File Folder V1,Office,356,4,6,358
2026-02-16,P138,Water Bottle V3,Home,103,1,4,106
2026-02-17,P107,Headphones V2,Electronics,191,1,3,193
2026-02-17,P114,Webcam V3,Electronics,390,3,3,390
2026-02-17,P119,Notebook V2,Office,357,1,5,361
2026-02-17,P150,LED Bulb V3,Home,169,1,7,175
2026-02-17,P160,Charging Cable V1,Accessories,405,3,6,408
2026-02-18,P102,Wireless Mouse V3,Electronics,250,3,3,250
2026-02-18,P118,Notebook V1,Office,348,3,7,352
2026-02-18,P124,Desk Lamp V1,Office,274,2,2,274
2026-02-18,P134,Stapler V2,Office,179,2,5,182
2026-02-18,P153,Cleaning Kit V3,Home,322,2,7,327
2026-02-18,P157,Phone Case V1,Accessories,381,1,2,382
2026-02-19,P106,Headphones V1,Electronics,409,4,4,409
2026-02-19,P116,Bluetooth Speaker V2,Electronics,317,2,4,319
2026-02-19,P149,LED Bulb V2,Home,123,4,4,123
2026-02-20,P120,Notebook V3,Office,105,1,8,112
2026-02-20,P122,Office Chair V2,Office,173,6,2,169
2026-02-20,P133,Stapler V1,Office,150,3,4,151
2026-02-20,P148,LED Bulb V1,Home,274,1,4,277
2026-02-20,P167,Desk Mat V2,Accessories,215,2,8,221
2026-02-21,P102,Wireless Mouse V3,Electronics,231,3,6,234
2026-02-21,P114,Webcam V3,Electronics,418,2,5,421
2026-02-21,P116,Bluetooth Speaker V2,Electronics,273,4,3,272
2026-02-21,P119,Notebook V2,Office,300,2,4,302
2026-02-21,P143,Table Clock V2,Home,142,1,4,145
2026-02-22,P103,Keyboard V1,Electronics,275,6,5,274
2026-02-22,P114,Webcam V3,Electronics,328,2,5,331
2026-02-22,P127,Printer Paper V1,Office,313,3,6,316
2026-02-22,P133,Stapler V1,Office,119,3,6,122
2026-02-22,P136,Water Bottle V1,Home,330,1,3,332
2026-02-22,P137,Water Bottle V2,Home,172,4,1,169
2026-02-22,P150,LED Bulb V3,Home,153,1,1,153
2026-02-22,P157,Phone Case V1,Accessories,349,2,10,357
2026-02-22,P170,Travel Pouch V2,Accessories,246,5,7,248
2026-02-22,P175,Tea V1,Grocery,167,4,3,166
2026-02-22,P177,Tea V3,Grocery,63,1,1,63
2026-02-23,P107,Headphones V2,Electronics,117,2,5,120
2026-02-23,P109,USB Hub V1,Electronics,237,3,4,238
2026-02-23,P140,Storage Box V2,Home,103,2,3,104
2026-02-23,P141,Storage Box V3,Home,348,1,2,349
2026-02-23,P156,Laptop Bag V3,Accessories,301,2,3,302
2026-02-23,P159,Phone Case V3,Accessories,331,5,5,331
2026-02-23,P170,Travel Pouch V2,Accessories,264,2,7,269
2026-02-23,P171,Travel Pouch V3,Accessories,251,4,3,250
2026-02-24,P109,USB Hub V1,Electronics,179,1,5,183
2026-02-24,P121,Office Chair V1,Office,311,2,2,311
2026-02-25,P106,Headphones V1,Electronics,279,3,4,280
2026-02-25,P159,Phone Case V3,Accessories,265,3,3,265
2026-02-26,P116,Bluetooth Speaker V2,Electronics,309,3,6,312
2026-02-26,P146,Cushion V2,Home,359,1,5,363
2026-02-27,P104,Keyboard V2,Electronics,340,2,3,341
2026-02-27,P110,USB Hub V2,Electronics,329,3,5,331
2026-02-27,P113,Webcam V2,Electronics,221,1,3,223
2026-02-27,P118,Notebook V1,Office,233,3,4,234
2026-02-27,P123,Office Chair V3,Office,56,2,5,59
2026-02-28,P143,Table Clock V2,Home,176,1,3,178
2026-02-28,P158,Phone Case V2,Accessories,281,2,1,280
2026-02-28,P166,Desk Mat V1,Accessories,208,5,5,208
2026-02-28,P174,Coffee V3,Grocery,200,1,6,205
2026-03-01,P105,Keyboard V3,Electronics,150,2,5,153
2026-03-01,P116,Bluetooth Speaker V2,Electronics,234,1,4,237
2026-03-01,P119,Notebook V2,Office,341,2,4,343
2026-03-01,P138,Water Bottle V3,Home,125,3,3,125
2026-03-01,P140,Storage Box V2,Home,93,1,5,97
2026-03-01,P155,Laptop Bag V2,Accessories,326,1,6,331
2026-03-02,P142,Table Clock V1,Home,234,1,2,235
2026-03-02,P144,Table Clock V3,Home,211,2,3,212
2026-03-02,P154,Laptop Bag V1,Accessories,380,2,5,383
2026-03-02,P167,Desk Mat V2,Accessories,332,1,3,334
2026-03-03,P107,Headphones V2,Electronics,65,1,4,68
2026-03-03,P120,Notebook V3,Office,156,5,6,157
2026-03-03,P163,Power Bank V1,Accessories,298,1,3,300
2026-03-03,P165,Power Bank V3,Accessories,195,3,7,199
2026-03-03,P177,Tea V3,Grocery,126,5,7,128
2026-03-04,P130,File Folder V1,Office,357,1,2,358
2026-03-04,P145,Cushion V1,Home,58,1,4,61
2026-03-04,P161,Charging Cable V2,Accessories,253,2,0,251
2026-03-04,P162,Charging Cable V3,Accessories,75,1,4,78
2026-03-04,P163,Power Bank V1,Accessories,347,1,1,347
2026-03-05,P114,Webcam V3,Electronics,378,2,1,377
2026-03-05,P120,Notebook V3,Office,145,1,5,149
2026-03-05,P131,File Folder V2,Office,243,1,4,246
2026-03-05,P136,Water Bottle V1,Home,214,2,5,217
2026-03-05,P151,Cleaning Kit V1,Home,159,1,4,162
2026-03-05,P153,Cleaning Kit V3,Home,357,3,3,357
2026-03-05,P157,Phone Case V1,Accessories,298,1,4,301
2026-03-05,P169,Travel Pouch V1,Accessories,201,2,6,205
2026-03-05,P171,Travel Pouch V3,Accessories,258,7,7,258
2026-03-06,P129,Printer Paper V3,Office,259,2,7,264
2026-03-06,P130,File Folder V1,Office,297,1,9,305
2026-03-06,P133,Stapler V1,Office,90,5,5,90
2026-03-06,P162,Charging Cable V3,Accessories,166,1,5,170
2026-03-06,P167,Desk Mat V2,Accessories,241,5,6,242
2026-03-07,P117,Bluetooth Speaker V3,Electronics,252,4,1,249
2026-03-07,P128,Printer Paper V2,Office,189,3,3,189
2026-03-07,P135,Stapler V3,Office,307,3,4,308
2026-03-07,P141,Storage Box V3,Home,267,4,4,267
2026-03-07,P168,Desk Mat V3,Accessories,319,2,5,322
2026-03-07,P175,Tea V1,Grocery,213,5,3,211
2026-03-07,P176,Tea V2,Grocery,370,3,1,368
2026-03-08,P109,USB Hub V1,Electronics,270,1,1,270
2026-03-08,P110,USB Hub V2,Electronics,295,2,3,296
2026-03-08,P141,Storage Box V3,Home,218,1,3,220
2026-03-08,P153,Cleaning Kit V3,Home,334,1,2,335
2026-03-08,P170,Travel Pouch V2,Accessories,153,3,1,151
2026-03-09,P106,Headphones V1,Electronics,356,1,9,364
2026-03-09,P116,Bluetooth Speaker V2,Electronics,291,1,3,293
2026-03-09,P162,Charging Cable V3,Accessories,89,2,3,90
2026-03-09,P165,Power Bank V3,Accessories,116,5,5,116
2026-03-09,P176,Tea V2,Grocery,348,2,3,349
2026-03-10,P123,Office Chair V3,Office,169,2,7,174
2026-03-10,P125,Desk Lamp V2,Office,340,7,7,340
2026-03-10,P133,Stapler V1,Office,67,2,7,72
2026-03-10,P142,Table Clock V1,Home,217,4,3,216
2026-03-10,P147,Cushion V3,Home,303,3,4,304
2026-03-10,P162,Charging Cable V3,Accessories,86,4,7,89
2026-03-10,P168,Desk Mat V3,Accessories,327,1,2,328
2026-03-10,P179,Biscuits V2,Grocery,225,1,3,227
2026-03-11,P136,Water Bottle V1,Home,202,2,5,205
2026-03-11,P139,Storage Box V1,Home,192,1,2,193
2026-03-11,P159,Phone Case V3,Accessories,215,2,5,218
2026-03-11,P161,Charging Cable V2,Accessories,240,2,9,247
2026-03-12,P119,Notebook V2,Office,269,1,2,270
2026-03-12,P123,Office Chair V3,Office,201,4,5,202
2026-03-12,P134,Stapler V2,Office,266,3,3,266
2026-03-12,P135,Stapler V3,Office,403,3,11,411
2026-03-12,P166,Desk Mat V1,Accessories,69,2,4,71
2026-03-12,P169,Travel Pouch V1,Accessories,192,2,4,194
2026-03-13,P100,Wireless Mouse V1,Electronics,235,2,3,236
2026-03-13,P107,Headphones V2,Electronics,150,4,3,149
2026-03-13,P122,Office Chair V2,Office,207,3,2,206
2026-03-13,P145,Cushion V1,Home,169,1,2,170
2026-03-13,P156,Laptop Bag V3,Accessories,337,3,5,339
2026-03-14,P112,Webcam V1,Electronics,323,1,1,323
2026-03-14,P121,Office Chair V1,Office,262,1,5,266
2026-03-14,P125,Desk Lamp V2,Office,312,1,5,316
2026-03-14,P138,Water Bottle V3,Home,149,2,3,150
2026-03-14,P150,LED Bulb V3,Home,199,4,4,199
2026-03-14,P157,Phone Case V1,Accessories,278,1,4,281
2026-03-14,P164,Power Bank V2,Accessories,254,1,6,259
